fingerprint,mean_bw
huebing A810FF1E5C7983D43B3517506479274B5DA5AC73,12430.637051039697
nacor 98FB767DAD3438B187F5BC8968EC8BB57896032A,12430.050488342784
VCVLPQ01SRV04 A3E7A4395E7C1F30692018E4FB0980B103E38488,12427.178245116569
LetBitsBeFree 8C858D558310D4D5EAB3DEAF33CEE356ACA01810,12424.43115942029
flowjob01 95FA758717D185CBC1D5EE992AAE084AD041927D,12424.254410838063
torjockel 7E7461F8B4C41AE617240463E5CC839055E98107,12421.095856962822
antiCapital B8C3248DF321A62F89316E3698A1E0E1379014F4,12420.803323881537
rotorstator CDDEC3CC4B0FD5054C99B2D2843DE8B609A4CABA,12419.03095463138
peci1tornode 15EFE7269FB3F8BE7B6E5EF8471ED6A04799B020,12418.823566477631
sgcexitnode 7955F7F40DF90E88EAE8679F9EEBDC66472922D7,12418.022999369878
pi 5A807BFCE2DB98C64C72B396A35E8426FAF671DF,12416.810491493381
freja 2096BCFEBB95A1134F39FCF8CEB076FF41A2B48B,12416.448960302456
Weazel 7718E9632AB1231DEB3A2EED10B24B71C9F6097A,12415.842391304348
ckti 2CA712030C2BB7E0F983CA4A4B38267D0D4745F6,12415.782214870827
jeweet 77FE98445048C5776661BB54AECAA7A11AE85D78,12412.92879647133
Vigilantia 815010C5F7CCE2F62D454465844214E7022F5241,12412.925409577818
mmacedo 43EE2D150CB3A02C52470B0EFC292C8295A69D6E,12409.688799621927
zinthrop D380C57ADE8FF1989F67D22055CEAAD7F1689AD5,12409.087732919255
HiddenNix C3B451E071694ABA3AC2E75D49418E866072E051,12408.198881537493
ECANTorTOKA 4E559E30279092315BF907DABDF00720473F8320,12402.81387838689
treesofmossspa 8A57DA2FFB5BA49C041EDE1A095E33E86EA756CC,12401.581285444236
jello D37B8FC3A90FA615119A3DD6EDFF7544F632B800,12401.442422810334
balafon ABDB6641C7765EC81AA1AE2817D5FF28CEB2D9E9,12398.756064902333
dipulseIT1 910842202572BBB890692971614758AD9F3FEBD7,12397.095463137997
ieditedtheconfig 52B38C78314B595B784D7CC1BDFA73A63818726F,12390.447227473222
Nightosphere 23605ADE16298CA152CC62F0C7593B3EB57BD0F4,12388.195652173914
flies C0F508ADA14AE7EA9F8F6650AF149B8DFC35B598,12387.30143352237
Unnamed D8598C4380967E558C4512897DB266CB3B298980,12380.62484247007
licinius E05EAB588285C01E8807F00A07CDBBC4662A58D9,12380.32191241336
insist 014BD09636373B78CC28BA70E36C7190E3DE236A,12378.565847511027
r00tzone 49CA9262801E9DC9B414A143A58A68255149367A,12377.716209829867
onemoretorserver1 1747F77CC71A7D073E9F960B9B77D33734F6216D,12375.472589792062
NovelThunder BBD9BAE1130F9F33F2F8449A2ED67F9A36853863,12373.479836168872
BraveMenkaure 6E8E5CA9B6F567416ADA21E990E7746BC223B0C0,12372.430686830498
laeviculus 9684C4D6C71131EEEF2E5C23C3EA234A684CD501,12371.38177378702
sighif1relay1 A394591E880EB3610E09D240AB63988491844FB6,12355.11925015753
nomelaga E4F7869E2E9AF579EC93F5CCB823ECFCB297DA4E,12354.514886578449
donald F01AAA640FF4EA025DB8449BD61C055273B4A328,12353.604599873974
edxred 7FF23E8D0AB99DA78C81D41E51A6E20EB84BFD69,12352.547967863895
vandergriff B9609107E25BCA7803F7A2D205CE8FAE3F5086CE,12343.28804347826
privacypro2 9478CC46AC62E96A0031F832F548C3A153A1A1CA,12340.80836483932
blinkenlights 32F519817919D290B7FDA56AF5C90E57E56032F9,12335.841761184625
UenoStation54 235D3444236ABC28F412E93814F6B783200D4630,12334.606805293006
sellerie 0D12D8E72DED99EE31BB0C57789352BED0CEEEFF,12333.808443604285
cultdeadcow 9CA59BFA8D1093E42A202164DA93DE8A7E52166A,12331.669344675487
FOO C86B984E6CDA1D682FFC381566B8A5BAABFB4007,12328.911546943918
libertas E9F71AC06F29B2110E3FC09016B0E50407444EE2,12324.845148078133
collaborator 5C221379E5782E7697377E7DB48F72B2F649E9E4,12324.532608695654
notem2 73DCA56424912F69F1478D6630DF27CFE8F41439,12324.527961562697
arnall A1B7C1F83E5DA4376FD2E1DBA7AC28A71AB332AD,12323.698251417773
nothaas 925F82CFAD0DDB839161FAB9E7355E774C730378,12316.737082545684
cypher 06F02BE6C9A817A1C9A3402DE0009CBE0EE92D61,12316.546628859482
ididso B89C1707ABD7EA0CCA73FA1F06DCD3430272D2A1,12314.095778197858
systemaliastor1 AB7B5820303B9123B6F384FC27AC00899DE6C357,12304.347983616888
quatermain E7882187F6FA695450719FD3738D640FBDFF5D48,12304.156348456208
avanixRelay1 C422F88699C18A4F299D834391B15F07DBE60625,12303.182892249524
t4cc0reTor4 66BBCD0D58FDB891AD86CE22A2613A9BEE3CA274,12302.096723377445
pythonian4000 5751514249B4A7FA5187363BB6C4F76126729137,12302.078528670447
torproxy03 166985A84230B5F9A78C970736AE944B413930D7,12301.922967863895
thorfred2 563F823081F45EC152F374DA22F979FB6724BE89,12295.775834908633
IchEben3 F0BCA23872B699283AA039899263DF0147E9B48A,12291.591682419661
tortoise E91905CFEB230B1BEA6B0309816F9EE9C1A1A83A,12285.560570258345
king AF83AC707624B9B05C3A34B1BDDDF3D9862460B3,12284.6647763075
frigg BD872D0B9B47AF00FEB44DCA212862BF85AD6666,12281.995195337111
ohsally C5D55D11F26C52A6BFEE8DD23C250548AA67E9AC,12280.438090737238
FlexibleSdness 3CEF68373ADB77D70C2B17E808D5B01A4E1567A7,12279.369250157526
hovaNet 195A26A390C42A1CE9FA77D2FDC25FB65AE27D45,12275.632403906744
humboldt AD970E9521E643922AF3811DA9138183795DD76F,12275.306789540015
pPaniEtCLpvntosfL4 DF811EC25DFABDFD2A062C6FCEA716775AF7CD6A,12273.910838059232
ATRinRO 4F9BE3A549730D4B5705E1B89D637CA824A57DA1,12271.898629489602
fenrir 1DA8D6E01092B20968F99D6861C5D51B8025B511,12269.54702268431
docker0b2b2401a8 1D963F0A72B8FF21ECD2B2666D70E7040BEDEAB6,12256.170368620038
Alexandra C025D850B370867DD707044496549E1218D45ABC,12250.358380592312
123456 BE1C106A570EC72440159EAD6192D761A2E83A8C,12248.245825456837
bmTorRelay CF25C693D9DA6F005CABA9C36A5ED1C89C818E94,12245.24488027725
borisman F7181ED08E1A2E564105C3620AFA0D78A131F4E5,12243.58191556396
PXArelay03 B6D4916A98D99027DA25D42D70D686F0B3663F35,12240.689193446757
manipogo C0192FF43E777250084175F4E59AC1BA2290CE38,12238.310964083175
iVPN A2534EF23390CAE079B1586F0FDF9CE11F556062,12237.587271581602
TheToadHole 9BEED1E03101B2BC9393C560FCF13A1E46E49352,12230.030245746693
SOX99 65D1E95A4C1B65A3206401D7C2C08D28F902E3DB,12228.680214240707
fb7ok18 B34A34E1B206DBB9B6213FF70644B9306C9E7A12,12213.16674543163
Norway01 8561FA7D846B56E0F82CBC0C798532DBE9C7F834,12206.52488972905
HyunJin AECF23413E12738380C7B61E0AF5126D47DF30E3,12203.246928166353
theLamia 6B13DD374F78D31410EA1E37D802FF71ADDD2AB4,12202.470069313169
FOO CD4D2ED0B1250344963F01AD478BE482A66BE471,12199.21786389414
amnesty 6F0FD9E887165270ECE13BCF9087AC6DC3A66969,12195.830655324511
FreeSpeechForAll 4B16758168D4F334BE11872F7B6BAE2E44664E5B,12192.793950850662
Lisbeth1 58B28D30F8971F27714F20A902DB2C1A02633776,12186.486452425961
cytherea B15C0071EAF508AAEE29DB9D07607C84AA2DDEB3,12183.815138626338
amartysen 8EF8766E1645A41A2AE1565EB673A4957C8D5AD2,12183.416666666668
f BDB3DA82EE2A04D5CE6E57FEC0A55A57443536BF,12180.899102079391
artikel5ev7 22404A3E87F2D7FE2FC6359FDE71B6DC2D6E730F,12179.786468178954
taster 699388030AFC5C110822C85DE97A51545B192987,12176.859719596725
SemTempoIrmao 00E89DDEF944B42FD652F80C2480D5E20DF13194,12171.188720856962
Thornode4 7BF303165D74E62C7E6BABAA07460B368409F89A,12157.422416509136
deceptiveSimplicity 75EE3430CEF7744EA1E35607881B27581EB15880,12156.398393194708
FOO 1ABD9FCD77DAD0C17CC41FB4A0877B8D45417E3D,12154.862240075614
ZankleRotaryEngine 2A6E7ABF43F9796AD4A13DF2B2047F90E7291A5F,12152.894691241336
Elenagb F47B13BFCE4EF48CDEF6C4D7C7A99208EBB972B5,12152.728103339634
kraksrvr 73F81178AC29FB4D29F2D114B877BEF95C0672BC,12152.679190296158
HoleeShitSnaxx EDFD5FFE9D97ADC0BAFE30A3BD8454F36FFDEF69,12147.9702268431
iDiDeDiTtHeCoNFiG F1FE9BEF7DE30B2BA1547270495A6CE662C9C9E5,12146.538122243228
Endgame 026DD786689D26A4C1B96ABDE3797CF01941D276,12144.1686357908
Deviant 865621789A142DFC244AA61169B17BBC1CBE135A,12136.0634057971
rofltor01 8101421BEFCCF4C271D5483C5AABCAAD245BBB9D,12134.6884057971
prebensprutter 357754D6E70A2FDB53161F674D36FF3AD094F4F8,12133.481490233144
torproxy05 85C8D89DC303DD8F0D566677FCA8BA6A58A2ACAD,12125.906978575931
ktor1 5CF342DBBD6170BEE00CD52ACB4076D551085E7F,12124.601921865155
HumanistischeUnion 2391AC90CC728EA9F20E5CFCA389C1F9FD7B16D2,12122.598850031507
Unnamed 87867672D70CFDAA7A2254326861B76C632C9269,12122.54859798362
demonteal A5B15D590C207446BFB6F739FCA67DE8C176F431,12121.49102079395
GWMVultrRelay AD2060260080FE092DE928384E2514A1C596772F,12115.469833018271
bektarVorlon B3DBB6D889ECB9C02F8B0D47873121F39531EF58,12113.702347195967
Digitalcourage3ip3 C2AAB088555850FC434E68943F551072042B85F1,12113.271424070572
SIGINT AE2AC9BCEF573A31B2055560BD92BBE4EF9223E3,12110.974637681158
pylonl 67352C511711E162CE1EBCF9212D72B51BC4FA7A,12109.964555765595
christianbro 10E1CA7A183F6C717DEAEB0703F05451C8CE5D4F,12107.869565217392
5fd811a4 DBFD22903D0EED29BC2D1EA557D93E6DEDA3DCAE,12104.8213610586
mullbinde9 714425418EEEDFACC86D87544B265892E98FA32B,12103.982908002521
Hydra F9E0B25E4FF4430735A059B62191228D1C80B606,12102.994565217392
FritzWilhelm007 7DA31D79E52D12685BBE8544E3C557F176B0FC84,12100.68052930057
Unnamed 7D32BA94C31C40B0ED8BAF7FC286EAE1AC6C3635,12099.244565217392
dizzy 80C113BCE9356B4DECF94E7CF4A8C0BD315EE8E8,12098.119643982358
StarbucksBathroom 3D7B9FAF96AD603D5A9C38E5434D9130682120B0,12092.957703213613
antoniou 2F644DDEF8BAA31BA0240E6C6D36665D90DA57C9,12091.065296156268
relay0vpsfree0cz F7B024DB02C601185C202E26DFFD2AD525C16A36,12087.858774417138
MOONLIGHTPATH 491DB4D216C754008BDBDA151547FF38154D1411,12079.340894770006
barron DA53984DBA28420169F34F4F44CB24E3A0946747,12074.181395715188
StrictlyUselessPi 75879A607DB661AE2EE8E270FBCBCA66ADF74E73,12072.711326402015
Kinshasa 19C13C873CC2CBF1A8AD052CDA06B63D3DD5667D,12072.598928796471
ctttornode2 897352EBAAF4FBE72A626E529ACFC10091676DD0,12069.517958412098
JdMtOrReLaY3 33925888F5DB4CD014E5718CB3B1FC82BFE1AD37,12061.637602394458
FictionEndevour 7639877E13E8BA4EA8FC23A3824B9A02BC3ED4E0,12058.482435412729
daporkchop AC5CECEF6AF649F2A7F047D102FE9B461DA9234E,12055.640910523
juno 9C957CDEC8F905617DC514D58DC492CFECD45B28,12052.58924070573
TheGreatKing 0824D7C7FB117D5C6AC01581FD798E670C37C804,12051.907844990545
angeltest14 465D17C6FC297E3857B5C6F152006A1E212944EA,12048.295762444865
fluxclouda 5E2C7D1DEE7F13B987433A3D220CA19F7DA90477,12043.925094517961
shhop D7082DB97E7F0481CBF4B88CA5F5683399E196A3,12041.749054820417
investigator 288C100FFA656938C23F32207CAF0DA932ECD247,12041.17422810334
valinor 60DB4883908578984009CC1F5405C3F821094C54,12033.137996219284
angeltest11 39F91959416763AFD34DBEEC05474411B964B2DC,12032.484640831757
ariolcnode DEE13246F9210A68570389389FA08CC155908B34,12031.315059861376
Unnamed 87C08DDFD32C62F3C56D371F9774D27BFDBB807B,12026.743068683047
ddetor2 FFF78C44BA6E6B6F7525095BBE14EF7CBEB89744,12026.015437933209
MrMarioMichelHome DDEAD54266A98796992C20F149C832D76542E723,12018.909183994958
thardes D361ADEEF361851DB5F7ED0969A3716CF2ED8012,12014.8693289225
FormerJewel 636794E0F8F1067E550FA51BF457163FFE2AC335,12011.678481411467
BobsHouseLU05 65F56DD25EB283238BF6A10C10A8C50D7D83B931,12010.002047889098
kyu D7A7A37B93FD32BC301360329F17EABB82B05C63,12009.983301827348
torpidsFIhetzner1 3A27CC4147062E4EFDF46F848FEA7FF032A04E5F,12008.178796471328
dizum 7EA6EAD6FD83083C538F44038BBFA077587DD755,12006.086168872087
LovePeaceFreedom 100D236A5FD3D80332C13728C9E15278C3AE2E5C,12006.016146817896
BobsHouseLU02 5832668C21FF375C6B77A9BEB01E2BFDC7CD9C43,12005.78347511027
blablabla 1C7215BC0123DDA23BDED0F9D2849D3AD80183CB,12005.104363579083
befearless 28B4F783845AE593BD969C55FF81DA68A4B06C37,12004.72101449275
currentlane 44DC23661E05DEFD94398936D9334987ABCB6E5E,12003.956127914304
karen AF8082A58C6A6A5CB77209C04C59FAC0EF7E5986,12000.631143667295
Hydra5 034AA4B30F77DF0FE183602EA7F8251FF2CF1BA2,11997.685570258345
2000me 510F14B2EFFA8CA4131F09081CD6982C614EA508,11993.947778827978
QuackQuack 1EE15139F389FDA24400239607CB4C0BE5DD8C76,11993.654221802146
MangRelay 4503807A397BF69A2B70A478F51A0A33A5C9525C,11991.416981726528
FreedomIsWon 5B3EC887418596BBE9A291C2A845A4EFF8AB05B8,11991.049149338376
Rantanplan E71256707BF898C2AAE658C212A2F68E714B6AB6,11990.440532451166
VisitFrance 89FD4FB2A5FD73B50F2E5D85C4707883F8CD5130,11989.543793320729
apx2 A6B0521C4C1FB91FB66398AAD523AD773E82E77E,11981.698408947701
nonanet07 1786EAF6BBC5552B9917ED4D9465869772A15E6C,11980.976449275364
jbrelay0 A82C4E7A33DC413EC630AB06AAE6F3DCDA97F140,11979.68383742911
avarnerdotorg F919A0CB490DA12BB8C34C273FD765FA32C69E55,11975.817501575299
Aloysha 6AE6C0AF05A3F2688CD6241FAAF5F2027E8032B0,11973.764965343413
REDPILLsuppository 27D0970239E704F4188DE7BF1F008D386B59A576,11972.270321361057
pointderupture B1FE864CF9B1E210D28F1A66A22BCEF556584AA0,11957.312303087585
blablablabla 69A128D5F952677497DA0CFC38C5CE55AED0EA35,11956.415012602398
googlerelay 42ABD42DF95F9A0DD594E4B64DBCE415D1652628,11951.745195337116
michaelscott 47E1157F7DA6DF80EC00D745D73ACD7B0A380BCF,11948.338531821046
Coocoo E4E848E00EAD18656C8FFFDD30F17FE0700BA5CB,11948.313248267172
evudalhessempos 81A1D777C023EBB1DEE9E7FA8735629BA8F7497C,11947.9563642092
mcKitty CD9BFE309010778D64ED5E55D5EEAA92B2020DE8,11947.451086956522
Ninjaipservers3 1F5D00297D1B9FCC09CCDE62CA1043E3621FA973,11944.622321991177
dsier 6F06E35586E88EF78BDA698C62AC781EA8D80C4A,11944.13579080025
MolInstance02 1EE7CF61BD374F65606C878E8ADF0DCD8A660FC6,11940.201638311279
cryzrelay02 88CF8D42D49B7C8E9D03ABE5DAE7AF25E9902008,11937.35688405797
remedy 3FEBFB6A491D30CACC2C2995EDB41717A6F94E95,11936.089555765593
dantor 6A095ED7B2542CDB4FCDC1E2B6750E5BD0E9B217,11930.563484562068
itcanhappenhere 0B823502D34E15987BF6A8AB4557B600100B0EC5,11926.670289855074
Srv3MuchRelay 614094CAF0701EB568106E60EC12A785E704AE0F,11924.871219281664
clubjz 11A61877E9E70D4766764C42BC42AF45DC32A8E2,11923.794502205417
BWV639 A9AE20A287B215EE049C00373C952F43F080BCC9,11922.400204788912
greenBottle F2966018D1F3CA55DEF969029F0B9923460646FB,11921.07254253308
skylakert0x23004 32F3621E84AEE1A211DBE70B0EAB89E41A7A8B9F,11919.952819785762
VPTorOrion 32DFBD712534CAC21C765486A9F7FCF1E36C0EAD,11914.55781348456
casaholiday 1523C502A9754B6B42CCA5EB402A833CFF0E402D,11913.982356647763
cyberspace1 9155DBF11CA246908A5410EDA79FCF01DA44901B,11907.56261814745
zwewwlLV1 5DC40F5357EDF4809A9010828172072C95A73514,11907.358786231885
TheMind 2728AD264284944DBDDDFE0C6DBE656A85A93602,11906.219675488343
ebola 375DCBB2DBD94E5263BC0C015F0C9E756669617E,11906.043635790798
radieschen B27CF1DCEECD50F7992B07D720D7F6BF0EDF9D40,11905.5654536862
Unnamed 7C88890B66C8C7EFB0A24414219D39ED87FA24EA,11900.695494643982
Unnamed 9FAAC5A940E1D6D210749F37CC285A362954C763,11900.506301197229
shekhinah00 F14CD501D414CEA4595CF40ECF6E109332D6E0D7,11900.183207309386
dc6jgk7b F0F5074A6DADD3DC22E1FAA18FD6D89CBC52771A,11896.837507876495
rastanet 476C321B4FB10705DFDDBF809177AB5FBBDE2CD5,11891.515359168243
austorrelay 5E118C5289346A0A608E61808B6A6CF4B127B97A,11889.749054820413
kostirez1 305DA33EC49B17B1838033C99B824DEB92650683,11888.230072463766
MHcXthX9Eb34WYyEN7H 964B4E8A75263A69769541F2764563DABDD995D2,11887.841997479522
Whiterose 4F11F246F871C893A0807B897012651296D73709,11885.928560176433
Gaugor A3A6D9D7DBED00F7E6508B55D3449FF6B6C5DF90,11885.475740390673
BobsHouseLU01 52952860B81079DE731062216F0443DB89C14790,11885.132167611846
t0pch33s3 B149064611DC466405E1825956F36B202DCE6E4A,11884.860034656587
Unity1 C156F1DD69EEFC061CFC34F19E1C561D32A34DA1,11882.040406427219
BaBaBooey 0FCABB8C6E412E60CB862FE19A64191A69EB94EC,11881.190532451164
Lavaronn 211F033CF992CC1419C57BE579156FC34533BD51,11876.831600504094
Ting 19443B7E1E259BB145064185744FF323726B4626,11870.49598298677
Feidhlim F91931C25343C1B073641B5C46D2BDDBFE04B9F1,11863.619880277254
RToRpi C9BB9377CF989908BE82EC2A11DB8C85160E17D9,11863.008349086325
toolazyforaname ACF71422AF4174B8F12751BCDF6B13BD22D8E01F,11861.712586641463
TykRelay01 72B2B12A3F60408BDBC98C6DF53988D3A0B3F0EE,11850.166036546942
orwell2 AFC69ACD47E4CBD5CF8EA47F9B5622C91BF2DA60,11849.554977945809
Freedom4All 65F223021B909BE04BD29EA5EF58D4F53A517C7E,11849.150756143668
smell 8ADFAF37085C06B680F87E5928610A2CC9452047,11846.957860743541
mamba 0DFE802BDE28F87C2F3BB73C9EBF47A45F4BEA1B,11846.93927221172
bartle C699F40B3344D34D3C596791A7EBC67E41C62A0B,11844.648550724636
corky B6E33C39C1C94E582CBB8C24CCE351F2129807C6,11842.746219281662
cryzrelay03 7A6EC43FD4CD5990230FCE48EC37AFC578E36CE6,11841.110192186516
TorDotTeitelNet 76959901386E8C908F50235D9894007886B67C2E,11840.487318840582
Linode 43E187B8C7361F47EA968ED5389435865D7F4FE7,11837.937933207308
crabbe FDB1A2D8730E8FB9467EDBE3461ECCC00BB1910E,11833.080576559547
itherzwhenip F0832608B0D52E7B4418E54E655CA18A585DEDB8,11830.0634057971
eludemailrelay 768B488AE2C61B6FA837E3AB8DB7601E1A0B8492,11822.88193131695
grebo 42ED3E667FF7F543F3C7CA01FA6763FEE06D72A7,11813.24322621298
BeastieJoy60 B86137AE9681701901C6720E55C16805B46BD8E3,11805.72715816005
torproxy01 F98CE40031795D3704365019EA9F8AC56AE2994B,11804.062303087585
RelayStation 103336165A0D2EFCAD3605339843A0A7710B8B92,11801.279851921865
Aleantlar 92F1064AC1A2A1D7B4A97506484B7798016F88B6,11800.473850031505
bosabosa1 93CBC1E4144406AB6761E0314F4BB353F838CD0A,11798.966524889727
tornl 23EC5683B8F1192B09F0BE501124AA6C087EEF4E,11793.344754253307
atlasfragdev DA04C9C0826939D5D460A0743154810CD1D131DF,11791.432734719596
HobGoblin 5D96F61FED26C299093B4B0409ED3A18765A6DB2,11787.218651543792
severalwdadwajunior 23736D2AE261E62A5FCF7555ABCA768AC7C7D376,11784.520242596092
wr3ck3d0ni0n01 85A885433E50B1874F11CEC9BE98451E24660976,11783.174306868304
Unnamed 10E9D6F951A1C9DF055922B8AED890220A0BC13C,11774.047101449278
rddtor DA870A2F894E933EC391C29B4E9FAA9070EFAFB2,11773.851606805292
tortillero 334DF2164322B98FCC567BC444947B74AC92DAEA,11768.776307498423
tripoli3 BF4114C3C4CC1E8C889C9D0F52253B269208FF3B,11767.409105229992
lftor2 546E52A979FB0FBBDF1DDF360FB20AA03D22AACE,11765.371770636419
yuggeit3 79A609375C0DACF82A8AF0E472F14949E18C5BE7,11765.247282608696
Grga 4280688117CB33E2D1A07CD84DDAD3B3FC9685AF,11762.964477000629
Lavaeolous 9BC9DEC371D17190F0185D7CDA42F30A617B6A7F,11759.974873976056
noxdafox D6C977DF0968848878AC02E21F78A57B84BE49B3,11759.972195967232
pengy 08394C4873C8A71BE9F53593F9B4AD694BFCDB90,11756.367438563326
dfiusec D8BD437B3165203E890D0DB57DF2AC128C95B3B4,11755.959672337745
TorDiversity ACF8FC6C14032A045B44F6B98525EE5C0472DD50,11755.072306238188
smell 217374BF02589BBE4B582E8E1E10ED978CFF69D8,11754.4463610586
idideditheconfig 1C7816BC7936BD955322BD9402855B288CE3C936,11754.389571518586
tulsi 871577D052BD41A5AE67CD63B0C1DC0875F639DD,11754.078056080654
Songino1 DB5FF6E8806A6674E27BF69D1E1EBF308D9A87A9,11753.773471959672
7fach BCB14DE52207E4F5C9B565466E20B68C17993B89,11738.958727158164
Hydra2 0443D98C0C44D3E0E6238790345DB5624DB41B28,11737.100976685573
tordebain4 5D2762C364EAE69D82180C9F48BC847AFF344C58,11735.77323566478
torpidsFRonline1 C91102131E6B9CECFC56C4A29ADA4E638D7872F7,11735.26811594203
Speicherprojekt 3547FAF7D6526BBE81CC07FACAD612A99BDD9876,11735.05395400126
cycasctornodeerl 147B21A1807F8C7CCBC26A4DB2D02E2F7A40E1D0,11734.378859483302
Unnamed 003BE9FE8D21BDA2B01FC978BA76DD2D4C475EDE,11734.13870510397
JanKuciak 9C1559C46AD0279EEF6FD187E1B27D939C303086,11733.709357277885
angeltest25 C9BC841E180B35F229FD47664F84CF8A8ADB3F68,11728.142643352237
AnteGamissu 81A0F6F4AC31AC82ADABB4677A679C3ACE670E91,11726.74645557656
Unnamed 88E9D93B5D6FE4B150BF721D8E36DB1C2FF92F29,11724.93738185255
contributionSp 9C7BFFD05386834F669353CF4A1ECF547E6AE414,11724.562460617517
Stephen304 B5053ABFF845C96B1DD8F45DCF32E6BE1E63F127,11719.559782608692
aabbcc E7C1FAFB7525149A0E911512F511D942BA5EEAAF,11715.022448015123
Unnamed 484747C3728848B109C3B0EBF76DB1413005F1EF,11714.33183679899
peterfromthehill 44FAF1249D46C79CE33A5234D8501261C40E670D,11714.199354127284
Ragnarok DC563036C3550F8368F01720A434AFDC3805513C,11712.248424700694
thorgodofhunger 0704062FB9A5A5659361A0B8F42B88B6419A1B44,11708.12673282924
JAJTorBits C6B656BA6BC16E31115A1B2D56396A53165F3408,11701.424306868304
k0nslNET1889 0E8FD4368083BD7817A42F3ECEDE86DFE3C35958,11697.297810333963
TorExitFinland 9B31F1F1C1554F9FFB3455911F82E818EF7C7883,11695.454631379962
fennee 40FAE4540CF4C126B1B15C0F5E048FDBD66E2D88,11689.046392564585
torfriday A2E8F76A34693239908CD0BF576FBC37B94A2D6A,11688.146739130434
Harlan EA4584960E5C815A383B91BD9C03FB489FE686EF,11687.889020163831
effiorgoulu 742091486D04734C57D97BCEFB53D22ED0B77881,11679.93486137366
explodingkittens 400E6CF4742856132DDC6570D65B36CEAE726A77,11679.421786389412
Unnamed FFB605C86D606991ADED7842269FA25A03B4A4D0,11669.995667926907
RelevationSpace EFA30A2E64D1264B5B68DBD13866D24120C9BCD9,11668.891776937617
ILoveMyBMW 1C70C2AA7F3772CE07C4EF6B18A6E330150372EE,11667.619959042218
operaTor 21075DD4D044E162A279C5EBC722FDFA98388E13,11666.556316950218
colinsullivandotme 8E51E2B9EC9B48925683C16870C7278A66FE1F7D,11663.935964083175
TonyStarkDied E809D9909868F3F19C43361CBD27BFFDC4CF4E73,11663.92155009452
atomcats 9AB93B5422149E5DFF4BE6A3814E2F6D9648DB6A,11662.516540642724
anymouse E6E50A68995BE3BEF723FAB5BE1A398166CC0680,11650.208727158159
Alien B71E68A80C5156745DDE7741F6DE5E3202ABD092,11646.157057340897
flowjob03 247584DF498F5F99986C062760F30E1423F57714,11645.662728418398
notsorelay AC2275831607A95CD8B939C3B8DC466CCF48E2B9,11644.003150598617
Unnamed EE1C0DFC0CA0C8124BA7639D54AA43D8B893C7EE,11643.747873345937
t0rjaghman3h 5D9813E9CE23EF7EECD465DF20B9D872EDD998EC,11643.412413358537
Dutch03 4EC0550FFC37D883892E4CACA49F9C29BB1E6ECD,11641.745195337113
wonderland 3988D95C06CC8F6E7BC51005B50726B75C02E1C8,11633.37397605545
eclipse07 F4BABDAA5DA115DE122DE4158712D53D7450BC65,11629.081206679266
Fatsani 471D1B43D39004F60CD484F15B83F36E6D9FBC1C,11623.50354442344
Krombianschniedschn F2E60DE0F39BEA826B50EB619A014ADCE9619359,11621.512917454316
cobrakai A678DA60A6C7CB746553430D84AF45272ECDDA95,11618.539303717707
Casper03 07CD476D9CC136C2076464B839BF1768D16EDC15,11616.454631379962
MARS A5B682E846615088362A3B2BD11C353C84778659,11613.344596723378
lovelyspam 9A42FEECB06FBE179B2C9FF72B8628DE075B5650,11612.411468178954
bartor E0A49BF65C2024C366EC5E13E631B97C4F485656,11611.909420289854
daskapital 01FE2137C42E4802507A1FD97B0158116FD78A8C,11611.22274732199
unnamed FE1B74C7CEE0493613929A92F9A1D890E58DC649,11609.403591682421
HastingsM1 EB02A807CFA6EB86C2FC4EA86EB92795EDA282EA,11605.722511027094
chieBiT0 C52F90C436676FE473F3A6683EF0075E8888E922,11605.655088216763
mikrogravtor CC9D101AC6B939DDE433A99A442B5F62232FF6E9,11601.563563327032
kleptoman 84D7EA4046826E312B32F822A592651121890EAE,11598.218336483931
lz53 4B64008A7099C11516D761B56303031BC1F8A71F,11595.912334593575
runesandrelics 46F9FB943917858F618F2648595DEACD931D4400,11595.679899180843
tortuzzo C23C2A326552B791DDD63D96C387D72D2B3AB830,11593.858065532451
servicenode01 AC717A01B8E3C00E7617EF65117A4E99C02DC7A0,11590.396817895398
idideditheconfig CEC78252C3A9754D41400D418C11B148539F5979,11589.693919344676
torbogen AD0FCFD83EA4899DB34735E599701592DEA13690,11589.425488342784
